year,country,industry,action,asset,data_type,data_stolen
2016,US,621420,"['hacking', 'malware', 'social']",U - Laptop,['Medical'],Yes
2013,US,812199,['error'],M - Documents,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2009,US,541611,['misuse'],M - Documents,['Personal'],Yes
2016,US,611310,['error'],S - Web application,['Personal'],Potentially
2013,US,541611,['physical'],M - Documents,['Medical'],Yes
2012,MA,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2018,US,924110,['hacking'],S - Web application,['Unknown'],Potentially
2017,US,922140,['error'],U - Desktop,['Medical'],Yes
2015,US,622110,['misuse'],S - Database,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2012,US,524114,['misuse'],S - Database,['Medical'],Yes
2014,US,522110,['physical'],T - ATM,['Payment'],Yes
2017,US,522130,['physical'],T - ATM,['Payment'],Yes
2016,US,445,['error'],M - Documents,"['Personal', 'Bank']",Yes
2023,US,524,"['hacking', 'malware']",S - File,['Personal'],Yes
2017,GB,621112,['hacking'],S - Database,['Personal'],Yes
2016,AU,922140,['error'],Unknown,"['Personal', 'Internal']",Yes
2013,US,622,['physical'],U - Laptop,['Medical'],Potentially
2013,AU,000,['hacking'],S - Web application,['Credentials'],Yes
2012,US,561320,['physical'],U - Desktop,"['Payment', 'Personal']",Potentially
2013,US,622110,['misuse'],Unknown,['Medical'],Yes
2011,US,221210,['misuse'],S - Mainframe,['Personal'],Yes
2012,US,923140,['error'],S - File,['Unknown'],Yes
2016,US,541211,"['hacking', 'malware']",S - Web application,['Personal'],Yes
2015,US,541110,['misuse'],Unknown,['Personal'],Yes
2021,US,518210,['hacking'],S - Code repository,"['Source code', 'Personal', 'Internal', 'Credentials']",Yes
2011,US,423450,['misuse'],Unknown,[],
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2020,US,541611,"['malware', 'unknown']",S - Web application,"['Personal', 'Medical']",Yes
2013,IL,519130,['hacking'],S - Web application,[],
2014,US,611310,['error'],S - Web application,['Personal'],Yes
2013,BD,921110,['hacking'],S - Web application,[],
2009,Unknown,622110,['error'],M - Documents,['Personal'],Yes
2013,US,541219,['physical'],U - Laptop,['Personal'],Potentially
2011,GB,522298,['error'],M - Tapes,"['Bank', 'Personal']",Potentially
2014,US,485112,['physical'],T - Kiosk,['Payment'],Yes
2019,US,622110,['misuse'],S - Database,['Medical'],Yes
2011,GB,922190,['error'],U - Desktop,['Personal'],Yes
2014,DE,621340,"['hacking', 'malware', 'social']",S - Web application,['Unknown'],No
2012,DE,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2014,US,622310,['misuse'],S - Unknown,['Medical'],Yes
2017,US,928110,['error'],S - Backup,['Other'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2019,US,621112,['physical'],U - Laptop,['Medical'],Potentially
2013,US,485111,['physical'],T - Unknown,['Payment'],Yes
2013,US,92614,['error'],S - Unknown,[],
2019,Unknown,000,['misuse'],S - Database,['Medical'],Yes
2013,US,611310,['hacking'],S - Database,['Personal'],Yes
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2017,US,622110,"['hacking', 'social']",P - End-user or employee,"['Credentials', 'Personal', 'Medical', 'Internal']",Yes
2013,US,524210,['physical'],U - Desktop,['Personal'],Potentially
2013,US,623110,['physical'],U - Laptop,"['Medical', 'Personal']",Potentially
2013,US,524114,['error'],M - Documents,"['Medical', 'Personal']",Yes
2013,US,621111,['misuse'],M - Documents,['Medical'],Yes
2013,US,511110,['malware'],S - Web application,['Unknown'],Potentially
2015,US,622110,['misuse'],M - Documents,['Medical'],Yes
2025,FR,541511,['hacking'],S - Web application,['Personal'],Yes
2012,US,813920,['hacking'],S - Web application,['Personal'],Yes
2017,HK,561510,['malware'],S - Web application,['Personal'],Yes
2015,US,446110,['physical'],T - ATM,['Payment'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,IN,6117,['hacking'],S - Web application,['Unknown'],Yes
2013,US,611110,['physical'],M - Flash drive,['Personal'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2010,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2015,US,721110,"['misuse', 'social']",S - Web application,"['Internal', 'Secrets']",Yes
2020,IN,622110,['error'],S - Database,['Medical'],Yes
2014,US,622110,['error'],S - Web application,['Medical'],Yes
2014,Unknown,000,['hacking'],S - Web application,[],
2016,US,42,"['hacking', 'malware', 'social']",S - Database,['Personal'],Yes
2012,US,722513,"['hacking', 'malware']",Unknown,['Payment'],Yes
2013,US,22111,['hacking'],S - Web application,['Personal'],Yes
2017,US,541,['error'],S - Database,"['Personal', 'Credentials']",Yes
2020,US,517312,['error'],S - Other,['Personal'],Yes
2014,Unknown,62,['error'],M - Documents,['Medical'],Yes
2013,US,611310,['hacking'],S - Unknown,['Personal'],Potentially
2010,US,621111,['physical'],M - Disk drive,['Medical'],Potentially
2025,US,511210,['hacking'],S - Web application,['Unknown'],Yes
2013,US,522110,['error'],M - Documents,['Personal'],Yes
2013,US,92,['error'],M - Flash drive,['Personal'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,524,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2015,AU,922120,['misuse'],Unknown,['Internal'],Yes
2013,US,519130,['hacking'],S - Web application,[],
2016,GB,522110,['physical'],T - ATM,['Payment'],Yes
2014,US,524114,"['hacking', 'malware', 'social']",S - Database,"['Credentials', 'Medical']",Yes
2013,US,511210,['error'],S - Web application,['Personal'],Yes
2017,US,522110,['physical'],T - ATM,['Payment'],Yes
2012,US,525110,['physical'],U - Laptop,['Medical'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2012,US,525110,['error'],S - File,['Personal'],Yes
2014,US,312111,['physical'],U - Laptop,['Personal'],Potentially
2015,US,928110,['misuse'],S - Web application,['Personal'],Yes
2015,US,522110,['physical'],T - ATM,['Payment'],Yes
2013,US,611310,['physical'],U - Laptop,['Medical'],Potentially
2012,US,621112,['physical'],U - Laptop,['Medical'],Potentially
2023,US,921,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,US,519130,['hacking'],S - Web application,['Personal'],Yes
2023,US,523120,"['hacking', 'malware']",S - File,['Personal'],Yes
2021,TW,334111,"['hacking', 'malware']",S - Unknown,"['Internal', 'Secrets', 'System']",Yes
2023,US,611110,"['hacking', 'malware']",S - File,['Personal'],Yes
2020,US,518210,['error'],S - Database,['Medical'],Yes
2016,US,921110,"['error', 'misuse']",S - Database,['Personal'],Yes
2015,US,622210,['error'],M - Documents,['Medical'],Yes
2014,US,446130,['physical'],U - Laptop,['Medical'],Potentially
2012,CN,519130,['hacking'],S - Web application,['Credentials'],Yes
2013,US,424210,['misuse'],S - Database,['Unknown'],Yes
2014,US,721110,['error'],U - Desktop,['Personal'],Yes
2015,US,62211,['social'],P - Unknown,['Unknown'],Yes
2013,US,923140,['social'],M - Documents,['Unknown'],Yes
2016,US,921110,['misuse'],M - Documents,['Personal'],Potentially
2014,US,621330,"['error', 'misuse']",M - Documents,['Medical'],Yes
2017,US,61,['social'],P - Human resources,['Personal'],Yes
2013,IN,000,['misuse'],Unknown,['Copyrighted'],Yes
2019,US,522320,['error'],S - Web application,['Personal'],Yes
2013,US,711211,['hacking'],S - Web application,[],
2010,US,923140,['error'],M - Documents,['Unknown'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2017,GB,622110,['error'],M - Documents,['Medical'],Yes
2007,US,622110,['misuse'],S - DNS,['Medical'],Yes
2015,US,000,['misuse'],S - Database,[],
2018,US,332510,"['misuse', 'physical']",S - Unknown,['Secrets'],Yes
2013,US,621210,['physical'],U - Desktop,"['Medical', 'Personal']",Potentially
2017,US,622110,['error'],M - Disk drive,['Unknown'],Potentially
2012,US,333316,['hacking'],S - Web application,"['Payment', 'Personal']",Yes
2025,US,611310,['hacking'],S - Web application,['Unknown'],Yes
2012,US,524114,['error'],M - Documents,['Medical'],Potentially
2012,NZ,923120,['error'],M - Documents,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,Unknown,922,"['hacking', 'malware', 'social']",U - Desktop,"['Internal', 'Unknown', 'System', 'Secrets']",Yes
2012,US,92,['physical'],U - Laptop,['Medical'],Potentially
2013,US,522110,['error'],M - Documents,['Personal'],Potentially
2019,US,622110,"['malware', 'unknown']",S - Unknown,['Medical'],Potentially
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2021,US,921190,['error'],S - Database,['Personal'],Yes
2016,GB,921,['physical'],T - ATM,['Bank'],Unknown
2013,US,92214,['physical'],U - Unknown,['Personal'],Potentially
2013,US,923140,['misuse'],S - Database,['Unknown'],Yes
2017,GB,541810,['error'],M - Documents,['Personal'],Yes
2014,GB,622110,['misuse'],S - Database,['Medical'],Yes
2013,US,325412,['misuse'],S - File,['Secrets'],Yes
2011,US,622110,['error'],M - Documents,['Medical'],Potentially
2010,US,621111,['physical'],S - Unknown,['Medical'],Potentially
2004,US,621999,"['misuse', 'social']",P - Unknown,"['Medical', 'Personal']",Yes
2012,US,923140,['misuse'],S - Database,['Unknown'],Yes
2013,US,621111,['physical'],U - Desktop,['Other'],Potentially
2014,US,446130,['error'],S - Database,['Medical'],Potentially
2018,US,622110,['social'],S - Mail,"['Medical', 'Bank', 'Credentials']",Potentially
2012,US,541511,['hacking'],Unknown,"['Internal', 'Other']",Yes
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2014,US,519,['hacking'],S - Web application,['Credentials'],Yes
2014,US,92113,['misuse'],S - Database,['Personal'],Yes
2008,US,621111,['misuse'],P - Unknown,['Personal'],Yes
2025,US,541213,['hacking'],S - Web application,['Unknown'],Yes
2025,US,334111,['hacking'],S - Web application,['Unknown'],Yes
2012,US,621340,['physical'],U - Desktop,['Medical'],Potentially
2019,LT,518210,['hacking'],S - Web application,"['Credentials', 'Personal']",Yes
2012,US,923140,['misuse'],S - Database,['Unknown'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2011,US,541211,['error'],M - Flash drive,['Personal'],Potentially
2014,US,813319,['misuse'],Unknown,['Unknown'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2016,US,921110,"['malware', 'physical']",U - Desktop,[],
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2016,GB,621112,['error'],M - Documents,['Medical'],Yes
2016,ZA,722511,['physical'],T - PED pad,['Payment'],Potentially
2015,US,813110,"['hacking', 'unknown']",S - Database,['Personal'],Yes
2010,US,621999,['unknown'],M - Documents,['Medical'],Potentially
2012,US,923140,['misuse'],U - Laptop,['Unknown'],Potentially
2004,US,522120,['misuse'],Unknown,['Bank'],Yes
2012,DE,511199,['hacking'],Unknown,"['Classified', 'Personal']",Yes
2015,US,524114,['hacking'],S - Web application,['Personal'],Yes
2016,GB,722511,['error'],S - Mail,['Bank'],Yes
2012,CA,921120,['error'],M - Flash drive,['Personal'],Yes
2018,US,611110,['malware'],S - Database,[],
2013,IL,81331,['hacking'],S - Web application,[],
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2018,CN,519130,['hacking'],S - Web application,['Credentials'],Yes
2011,GB,921120,['error'],S - Web application,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2017,US,622110,['misuse'],Unknown,['Medical'],Yes
2024,US,511130,['hacking'],S - Web application,"['Personal', 'Credentials']",Yes
2016,US,447110,['physical'],T - Gas terminal,['Payment'],Potentially
2020,UA,921190,['misuse'],Unknown,['Classified'],Yes
2014,GB,621999,['error'],M - Disk media,['Medical'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2011,US,446110,['unknown'],U - Laptop,['Medical'],Potentially
2010,US,923140,['error'],M - Documents,['Unknown'],Unknown
2017,CA,923120,['social'],S - Web application,['Medical'],Yes
2016,NZ,621111,['error'],M - Documents,['Medical'],Yes
2017,US,622110,['error'],M - Documents,['Payment'],Potentially
2014,KR,522110,['hacking'],S - File,['Payment'],Yes
2014,GB,621111,"['error', 'misuse']",M - Documents,['Medical'],Yes
2023,US,611110,"['hacking', 'malware']",S - File,['Personal'],Yes
2019,US,621320,"['malware', 'unknown']",S - Unknown,['Medical'],Unknown
2014,US,621111,['misuse'],Unknown,['Medical'],Yes
2007,US,921,['error'],M - Disk media,['Personal'],Potentially
2011,US,443142,['misuse'],U - Laptop,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2016,JM,92,['physical'],M - Documents,['Unknown'],Potentially
2010,US,621999,['error'],M - Documents,['Medical'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,US,922120,['misuse'],S - Database,['Personal'],Yes
2012,RU,926110,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2012,US,51913,['hacking'],S - Web application,['Credentials'],Yes
2020,BR,446120,['error'],S - Database,"['Personal', 'Credentials']",Yes
2014,US,813930,['physical'],M - Documents,['Medical'],Yes
2012,JP,926110,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2019,US,448190,"['hacking', 'malware']",S - Web application,['Payment'],Yes
2012,US,541512,['error'],M - Documents,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,GA,51913,['hacking'],Unknown,['Personal'],Yes
2021,US,923120,['error'],S - Code repository,['Medical'],Yes
2012,US,622110,['error'],M - Disk drive,['Medical'],Yes
2016,US,62161,['hacking'],S - Mail,['Medical'],Yes
2017,US,522110,['physical'],T - ATM,['Payment'],Yes
2012,US,72119,['error'],M - Documents,"['Medical', 'Personal']",Yes
2017,US,921130,['error'],S - Web application,"['Personal', 'Bank']",Potentially
2012,US,713290,['physical'],U - Laptop,['Personal'],Potentially
2014,GB,515120,['misuse'],S - File,"['Classified', 'Internal']",Yes
2014,UA,92,['hacking'],S - Web application,[],
2013,US,624190,['hacking'],S - Database,['Medical'],Yes
2016,US,522110,['physical'],T - ATM,['Payment'],Yes
2010,US,92312,['physical'],M - Flash drive,['Medical'],Potentially
2013,US,622110,['error'],M - Documents,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2013,AU,926110,['error'],S - Web application,['Personal'],Potentially
2015,US,9211,['error'],S - Web application,['Medical'],Potentially
2017,US,622110,['error'],S - Web application,"['Medical', 'Personal']",Potentially
2017,US,447110,['physical'],T - ATM,['Payment'],Potentially
2014,US,713930,['misuse'],S - Authentication,['Credentials'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2021,JP,423410,['malware'],S - Unknown,['Unknown'],Potentially
2011,US,621420,['malware'],U - Desktop,['Unknown'],Unknown
2009,US,561492,['hacking'],S - Web application,['Personal'],Yes
2015,US,928110,['misuse'],M - Documents,['Classified'],Potentially
2014,PH,541512,['hacking'],S - Web application,[],
2013,Unknown,51913,['hacking'],S - Web application,[],
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2012,US,5241,['error'],M - Documents,['Personal'],Yes
2021,US,611110,['malware'],S - Unknown,['Personal'],Yes
2020,US,541511,['error'],S - Database,['Personal'],Yes
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2017,US,524114,['error'],M - Documents,['Personal'],Yes
2017,CA,518,['error'],M - Documents,['Medical'],Yes
2012,US,531210,['physical'],M - Documents,"['Personal', 'Medical']",Yes
2008,GB,713940,['error'],S - Web application,['Personal'],Yes
2013,CA,611310,['hacking'],S - Web application,['Personal'],Yes
2016,US,541110,['physical'],M - Unknown,"['Personal', 'Internal', 'Other']",Potentially
2011,US,621210,['physical'],U - Desktop,['Medical'],Potentially
2020,HK,921110,['physical'],U - Mobile phone,['Personal'],Potentially
2012,US,611310,['physical'],M - Flash drive,['Medical'],Potentially
2016,RU,519130,['hacking'],S - Web application,"['Credentials', 'Personal']",Yes
2011,US,923140,['misuse'],S - Database,['Unknown'],Yes
2011,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2023,US,611310,"['hacking', 'malware']",S - File,['Personal'],Yes
2015,US,621610,['misuse'],S - Database,"['Medical', 'Personal']",Potentially
2011,US,621111,['physical'],M - Documents,['Medical'],Potentially
2013,HN,921,['hacking'],S - Web application,[],
2014,US,446110,['error'],M - Documents,['Medical'],Yes
2013,GB,515120,['hacking'],S - Web application,['Credentials'],Yes
2013,ZA,541512,['error'],U - Desktop,['Personal'],Yes
2015,US,445120,['physical'],T - ATM,['Payment'],Yes
2016,GB,561330,['error'],S - Database,['Personal'],Yes
